sample number,time,species number,樹種,含水率,4000-4100,4100-4200,4200-4300,4300-4400,4400-4500,4500-4600,4600-4700,4700-4800,4800-4900,4900-5000,5000-5100,5100-5200,5200-5300,5300-5400,5400-5500,5500-5600,5600-5700,5700-5800,5800-5900,5900-6000,6000-6100,6100-6200,6200-6300,6300-6400,6400-6500,6500-6600,6600-6700,6700-6800,6800-6900,6900-7000,7000-7100,7100-7200,7200-7300,7300-7400,7400-7500,7500-7600,7600-7700,7700-7800,7800-7900,7900-8000,8000-8100,8100-8200,8200-8300,8300-8400,8400-8500,8500-8600,8600-8700,8700-8800,8800-8900,8900-9000,9000-9100,9100-9200,9200-9300,9300-9400,9400-9500,9500-9600,9600-9700,9700-9800,9800-9900,9900-10000
1510,15,15,ベイスギ,199.2907801,0.34914080000000003,0.2862065384615385,0.2702965384615385,0.25324192307692306,0.23762076923076922,0.20840884615384617,0.21992807692307695,0.23715230769230772,0.24041961538461537,0.24985846153846156,0.29453346153846155,0.33804538461538464,0.26627076923076926,0.12089538461538463,0.09129960000000001,0.09716846153846156,0.09616538461538461,0.08728961538461541,0.08194923076923079,0.07965538461538461,0.07586692307692307,0.08054576923076924,0.09381153846153846,0.1041176923076923,0.11355769230769229,0.12388115384615389,0.1343853846153846,0.150942,0.15755423076923075,0.15078,0.12115538461538464,0.0704323076923077,0.031055000000000003,0.01498576923076923,0.007845,-0.0011265384615384614,-0.006675769230769232,-0.009504615384615386,-0.010455769230769232,-0.010791538461538462,-0.010504999999999999,-0.0097392,-0.009512692307692309,-0.009919230769230767,-0.012418076923076928,-0.015671538461538462,-0.02056192307692308,-0.027915384615384616,-0.03394269230769232,-0.038957307692307694,-0.03937653846153846,-0.038867307692307694,-0.03915192307692307,-0.039817307692307694,-0.0404448,-0.04000653846153846,-0.03927615384615384,-0.03888615384615384,-0.038849230769230754,-0.03849640000000001
1511,16,15,ベイスギ,194.3262411,0.3435376,0.2820880769230769,0.2664826923076923,0.2499173076923077,0.2335707692307692,0.2041134615384616,0.21643076923076923,0.23333692307692308,0.2365357692307693,0.24512769230769232,0.2901546153846153,0.33353423076923083,0.26161307692307695,0.11549423076923077,0.08576319999999998,0.09187923076923078,0.09082846153846152,0.0819623076923077,0.07662,0.07425153846153847,0.0702703846153846,0.07498423076923076,0.08869307692307694,0.09919615384615386,0.10867423076923076,0.1192,0.12958461538461538,0.1463496,0.15285269230769233,0.14594576923076924,0.11615846153846153,0.06432,0.024138461538461546,0.007973076923076925,0.0006407692307692307,-0.008721923076923075,-0.014125769230769228,-0.01684961538461538,-0.017778846153846152,-0.018091153846153844,-0.017724999999999998,-0.016910400000000003,-0.01651230769230769,-0.01692615384615385,-0.019539615384615388,-0.022808846153846155,-0.027852692307692304,-0.03507846153846154,-0.041050384615384614,-0.04612230769230769,-0.04647769230769231,-0.04582,-0.04617346153846154,-0.04678307692307693,-0.047324000000000005,-0.046892307692307685,-0.04609500000000001,-0.04563076923076924,-0.045534615384615375,-0.0452948
1512,17,15,ベイスギ,188.6524823,0.3413964,0.27887961538461536,0.2630546153846154,0.24701807692307695,0.2302773076923077,0.2006423076923077,0.21322961538461535,0.2300930769230769,0.23309346153846155,0.24091461538461534,0.28615653846153843,0.3291426923076924,0.2573826923076923,0.11127269230769232,0.0815588,0.08761884615384616,0.08664538461538461,0.07777384615384617,0.07221192307692308,0.07003230769230771,0.065745,0.07051692307692309,0.08457346153846154,0.09522307692307692,0.10483999999999999,0.11527846153846151,0.12569,0.1424192,0.14899192307692305,0.14179153846153847,0.11206076923076921,0.059465384615384614,0.01856230769230769,0.002194230769230769,-0.00535076923076923,-0.015051153846153844,-0.02052423076923077,-0.022986153846153844,-0.024011153846153845,-0.024295000000000004,-0.023911923076923077,-0.022992400000000003,-0.022431153846153847,-0.022954615384615386,-0.02555923076923077,-0.028911538461538457,-0.033978461538461534,-0.04134807692307692,-0.04713576923076923,-0.052215000000000004,-0.052715769230769226,-0.051884230769230766,-0.05216269230769231,-0.052761153846153847,-0.053351200000000015,-0.05270692307692307,-0.05201038461538461,-0.051443846153846146,-0.05132346153846154,-0.051151999999999996
1513,18,15,ベイスギ,183.6879433,0.3356696,0.2751642307692308,0.259506923076923,0.24393692307692305,0.22750730769230765,0.19744999999999996,0.20994846153846158,0.2270330769230769,0.22975384615384617,0.23661153846153843,0.2819792307692308,0.3244976923076924,0.2527915384615385,0.10749653846153849,0.0781836,0.08409499999999998,0.08327961538461537,0.07445923076923078,0.06865192307692308,0.06658384615384615,0.06222038461538463,0.06700653846153846,0.0812342307692308,0.09199346153846152,0.1017803846153846,0.11206115384615385,0.12230807692307691,0.13899799999999998,0.14550961538461538,0.13807038461538462,0.10838307692307692,0.05545653846153847,0.014187692307692307,-0.0023430769230769226,-0.010189999999999998,-0.019894230769230768,-0.02559115384615384,-0.02789884615384616,-0.02874961538461538,-0.029182307692307695,-0.02876038461538462,-0.027684,-0.027026538461538466,-0.027594999999999998,-0.03015884615384615,-0.033655769230769225,-0.038858076923076926,-0.04613192307692308,-0.05192,-0.057065769230769225,-0.05749076923076923,-0.05667884615384617,-0.05690230769230768,-0.057251923076923075,-0.05790560000000001,-0.057386538461538475,-0.05641846153846153,-0.05597384615384614,-0.055681538461538456,-0.05544759999999999
1514,19,15,ベイスギ,178.7234043,0.3318884000000001,0.2706011538461538,0.2561365384615385,0.2403303846153846,0.2245765384615385,0.19434538461538467,0.20683923076923078,0.22368884615384618,0.2258638461538462,0.23238692307692305,0.2771392307692307,0.31963615384615385,0.24808499999999997,0.10392538461538463,0.07536839999999997,0.08098346153846153,0.08011923076923076,0.07155192307692308,0.06566576923076925,0.0634,0.0593123076923077,0.0639403846153846,0.07814807692307692,0.08907692307692305,0.0988080769230769,0.1088438461538462,0.11916884615384613,0.13546480000000002,0.14184153846153846,0.13441461538461538,0.10464461538461536,0.05199538461538462,0.010631923076923077,-0.005918461538461538,-0.014074999999999997,-0.023745769230769233,-0.029491538461538454,-0.03188307692307692,-0.03254076923076923,-0.033075769230769235,-0.032563076923076924,-0.0315096,-0.03070615384615384,-0.03128653846153846,-0.03387230769230769,-0.03741923076923077,-0.04266807692307692,-0.05000038461538462,-0.055741923076923064,-0.060979615384615375,-0.06134538461538463,-0.06055230769230769,-0.06073423076923078,-0.06105192307692306,-0.06146359999999999,-0.06111538461538462,-0.06013461538461539,-0.05962961538461538,-0.059144615384615386,-0.0590748
1515,20,15,ベイスギ,173.7588652,0.3278336,0.26666692307692313,0.2532126923076923,0.2370557692307692,0.2214434615384615,0.19129923076923078,0.20383807692307696,0.22065192307692305,0.22218538461538465,0.22862615384615387,0.2724742307692307,0.3150065384615385,0.24342384615384619,0.10063730769230769,0.072948,0.07842961538461538,0.0774926923076923,0.0688730769230769,0.06325307692307694,0.06054307692307692,0.056683846153846154,0.06136192307692307,0.07555884615384616,0.08645153846153845,0.09615807692307692,0.10595346153846151,0.11631769230769227,0.132132,0.13862807692307694,0.13105730769230767,0.10117884615384617,0.04907153846153846,0.007445000000000001,-0.009075000000000001,-0.01732346153846154,-0.02719769230769231,-0.032870384615384614,-0.03517923076923077,-0.03586653846153847,-0.03640230769230769,-0.0358673076923077,-0.034758,-0.034041153846153846,-0.03436923076923077,-0.03702807692307693,-0.040735,-0.04594153846153847,-0.05343461538461537,-0.059128461538461546,-0.06422307692307691,-0.06471769230769232,-0.06387346153846153,-0.06399730769230769,-0.06428269230769232,-0.0645888,-0.06412076923076925,-0.0632176923076923,-0.06269999999999999,-0.062091923076923065,-0.06201200000000001
1516,21,15,ベイスギ,169.5035461,0.3278644,0.2640811538461538,0.2512453846153846,0.23522884615384615,0.21918769230769228,0.18903769230769235,0.20153307692307693,0.21856038461538466,0.21946846153846153,0.22599923076923079,0.2689838461538462,0.31140115384615374,0.2394884615384615,0.09787038461538461,0.07081400000000002,0.07647500000000002,0.07570538461538462,0.06675307692307691,0.06124153846153845,0.05828461538461538,0.0544426923076923,0.05930076923076922,0.07356153846153847,0.08444307692307697,0.09401384615384616,0.10365423076923078,0.11390730769230768,0.12950360000000002,0.1357969230769231,0.12821346153846153,0.09812807692307692,0.046298846153846156,0.004750769230769231,-0.01205307692307692,-0.020291923076923082,-0.03018923076923077,-0.035996538461538455,-0.038236538461538454,-0.03881615384615385,-0.039349230769230775,-0.039040384615384616,-0.03776,-0.03710192307692308,-0.03739846153846154,-0.04002115384615386,-0.043859615384615386,-0.049252307692307706,-0.056735384615384604,-0.06248846153846154,-0.06770346153846155,-0.0680446153846154,-0.06718423076923077,-0.06743615384615384,-0.06772923076923076,-0.06794600000000002,-0.06738153846153848,-0.06649192307692307,-0.06602307692307693,-0.06560307692307693,-0.0651792
1517,22,15,ベイスギ,164.5390071,0.323438,0.26143153846153844,0.24868769230769225,0.23340961538461538,0.2168976923076923,0.18677038461538464,0.19913846153846157,0.21638961538461546,0.21679923076923077,0.22307769230769234,0.2654469230769231,0.30775499999999995,0.23562115384615384,0.09519307692307694,0.06855119999999999,0.07450730769230769,0.07389153846153847,0.06483461538461541,0.05911615384615384,0.05609692307692307,0.05226115384615385,0.057136923076923085,0.07148038461538461,0.08222384615384616,0.09183230769230769,0.10118153846153846,0.11128576923076924,0.12685279999999996,0.13276923076923078,0.12524615384615384,0.09512307692307694,0.043221153846153854,0.002231538461538461,-0.014822307692307692,-0.023257307692307695,-0.03299423076923077,-0.038749230769230765,-0.04122961538461538,-0.04162807692307692,-0.04205961538461538,-0.041911923076923076,-0.040749999999999995,-0.03999346153846154,-0.04024692307692306,-0.04294230769230768,-0.04678923076923077,-0.05231076923076923,-0.05988423076923076,-0.06572346153846152,-0.07085769230769229,-0.07137230769230771,-0.07047346153846155,-0.07055038461538463,-0.07098461538461538,-0.0712272,-0.07057615384615386,-0.06966923076923077,-0.0691246153846154,-0.06879961538461538,-0.0682568
1518,23,15,ベイスギ,160.2836879,0.3183064,0.2582396153846154,0.24567076923076922,0.23089846153846152,0.21442961538461539,0.18420269230769232,0.19648115384615383,0.2140392307692308,0.21396576923076926,0.21955038461538467,0.2617026923076923,0.3039188461538462,0.2314811538461539,0.09241615384615384,0.06635959999999999,0.07244846153846154,0.07181615384615385,0.06310769230769232,0.05701192307692308,0.05389269230769232,0.05003576923076924,0.05507384615384615,0.06934346153846153,0.07985576923076924,0.0896826923076923,0.09883,0.10865346153846153,0.12416560000000003,0.12981769230769233,0.12226153846153849,0.09213653846153848,0.040260384615384615,-0.00012038461538461468,-0.01734538461538461,-0.025873846153846157,-0.035476153846153845,-0.04116038461538462,-0.043799615384615374,-0.04404038461538463,-0.04440769230769231,-0.04428615384615385,-0.043262400000000006,-0.04251576923076923,-0.0426373076923077,-0.04544423076923078,-0.049244230769230776,-0.0547323076923077,-0.06251807692307693,-0.06838538461538461,-0.07355384615384616,-0.07398038461538461,-0.07327153846153847,-0.07320846153846153,-0.07354038461538462,-0.07398640000000001,-0.07303076923076922,-0.07223192307692305,-0.07168538461538461,-0.07126576923076923,-0.070778
1519,24,15,ベイスギ,156.0283688,0.3168176,0.25581961538461534,0.24345307692307697,0.22838230769230766,0.21248538461538463,0.1819284615384615,0.19392346153846152,0.21170961538461538,0.2112107692307692,0.21607653846153851,0.2579330769230769,0.3001734615384616,0.2275453846153846,0.08963,0.0644264,0.07052615384615385,0.06970884615384615,0.06152192307692306,0.055213076923076934,0.051926153846153844,0.04781769230769231,0.05316269230769229,0.06730615384615385,0.0777173076923077,0.08738692307692308,0.09674538461538464,0.1061826923076923,0.12158399999999996,0.12711923076923076,0.11951538461538462,0.08915307692307692,0.03761038461538462,-0.002341153846153848,-0.0195773076923077,-0.028074615384615385,-0.03773,-0.043238461538461524,-0.0459026923076923,-0.04611384615384614,-0.046450769230769226,-0.046373461538461516,-0.045348,-0.04465923076923077,-0.044854615384615396,-0.047572692307692316,-0.0514176923076923,-0.05686000000000001,-0.06470038461538462,-0.07067423076923077,-0.07588538461538462,-0.07623846153846155,-0.07556653846153846,-0.07553346153846155,-0.07571038461538461,-0.07612560000000002,-0.07533000000000001,-0.07449999999999998,-0.07382076923076925,-0.07339269230769231,-0.07308119999999999
1520,25,15,ベイスギ,151.7730496,0.313588,0.253048076923077,0.24105692307692303,0.22574230769230766,0.20995346153846148,0.17949153846153848,0.1913515384615385,0.2090838461538462,0.20809999999999998,0.21250115384615384,0.25363153846153846,0.2958769230769231,0.22360384615384613,0.08673307692307694,0.06237559999999998,0.06859730769230768,0.06761846153846153,0.059593076923076915,0.053564615384615384,0.050022307692307685,0.04564769230769232,0.05105038461538462,0.06537576923076925,0.07566846153846155,0.08478153846153846,0.09456769230769232,0.1037973076923077,0.11879040000000002,0.12424846153846153,0.1166315384615385,0.08621115384615384,0.03473038461538462,-0.004600769230769231,-0.021737692307692305,-0.030161538461538465,-0.03995961538461538,-0.04529076923076923,-0.04776807692307691,-0.048225,-0.0483623076923077,-0.04831346153846154,-0.0473252,-0.04671153846153848,-0.04698576923076924,-0.0496226923076923,-0.053485,-0.05897346153846153,-0.0667376923076923,-0.07276115384615384,-0.07804000000000001,-0.07844846153846155,-0.07773192307692309,-0.07775807692307693,-0.07799769230769231,-0.07829080000000001,-0.07749346153846154,-0.07650653846153846,-0.07589692307692307,-0.07556884615384617,-0.075224
1521,26,15,ベイスギ,148.2269504,0.3068992,0.24905346153846158,0.23797384615384612,0.22286384615384622,0.20729076923076925,0.17682923076923077,0.18885923076923078,0.2061211538461539,0.20482000000000003,0.20876384615384616,0.24895153846153842,0.29122884615384614,0.21966653846153847,0.08408576923076924,0.06013080000000001,0.06672923076923078,0.06565115384615385,0.05738769230769232,0.051953461538461546,0.04821076923076923,0.04365499999999999,0.04874884615384616,0.06335307692307693,0.0735696153846154,0.08234692307692308,0.09202692307692306,0.10136769230769227,0.11612000000000001,0.12142846153846153,0.11372499999999998,0.08328692307692308,0.03207038461538462,-0.0067542307692307684,-0.023584615384615388,-0.032100000000000004,-0.04183846153846154,-0.047055,-0.049413846153846155,-0.04989153846153847,-0.05003115384615385,-0.049796153846153865,-0.048883599999999985,-0.048340384615384625,-0.048668076923076925,-0.051343461538461546,-0.05511730769230769,-0.060623461538461536,-0.0681403846153846,-0.074355,-0.07963807692307691,-0.08008076923076922,-0.07941846153846152,-0.0794346153846154,-0.0796419230769231,-0.0798584,-0.07911192307692308,-0.077965,-0.07740423076923077,-0.0770823076923077,-0.07655719999999999
1522,27,15,ベイスギ,143.2624113,0.30661839999999996,0.24582807692307693,0.23519846153846152,0.2203915384615385,0.2049480769230769,0.1742069230769231,0.18627038461538464,0.20322884615384612,0.20173423076923078,0.20467653846153844,0.2444107692307692,0.28643461538461545,0.21539807692307691,0.08160384615384617,0.05780360000000002,0.06482807692307692,0.06382884615384615,0.05528269230769231,0.05023269230769231,0.04636307692307694,0.04188538461538461,0.046590384615384624,0.0613396153846154,0.07139076923076924,0.080095,0.08942500000000002,0.09881653846153846,0.1135492,0.11861423076923078,0.11083884615384615,0.08034153846153846,0.029553461538461542,-0.009033846153846154,-0.02540192307692308,-0.03406038461538462,-0.043678846153846144,-0.04884538461538463,-0.051038461538461546,-0.051438846153846154,-0.05176961538461539,-0.05134846153846154,-0.05038920000000001,-0.04986961538461539,-0.05043192307692308,-0.05313115384615384,-0.056790769230769235,-0.06238884615384617,-0.06984692307692307,-0.07583115384615385,-0.08132692307692307,-0.08164653846153845,-0.08102038461538462,-0.08111307692307693,-0.08149423076923078,-0.08143159999999999,-0.08081769230769233,-0.0795976923076923,-0.07893230769230769,-0.07862461538461539,-0.0782692
1523,28,15,ベイスギ,140.4255319,0.3020836,0.24231769230769235,0.23218884615384613,0.21758000000000002,0.20260576923076926,0.1713476923076923,0.18361884615384613,0.2003969230769231,0.19872653846153845,0.20053961538461543,0.23990307692307694,0.2815673076923077,0.2110030769230769,0.07916615384615383,0.0556604,0.06280038461538462,0.06196538461538463,0.05337423076923077,0.048348461538461535,0.04447269230769231,0.04011576923076923,0.044628076923076916,0.05932884615384616,0.06916538461538461,0.07790884615384613,0.08674923076923077,0.09622384615384617,0.11082360000000001,0.11596423076923079,0.10782615384615382,0.07767961538461537,0.02693692307692308,-0.011174230769230763,-0.027263076923076925,-0.035759230769230765,-0.04547153846153846,-0.05059884615384615,-0.0526103846153846,-0.05294999999999999,-0.053259615384615384,-0.052825,-0.051845999999999996,-0.05128461538461538,-0.05195346153846154,-0.054803846153846154,-0.05847307692307693,-0.06397730769230768,-0.07147884615384617,-0.0771830769230769,-0.08286153846153847,-0.08321115384615387,-0.08248461538461539,-0.08256923076923076,-0.08313576923076924,-0.08312720000000001,-0.08232423076923075,-0.08119846153846154,-0.08036038461538463,-0.07993192307692308,-0.07974239999999999
1524,29,15,ベイスギ,136.8794326,0.3018436,0.23957730769230767,0.22953615384615386,0.21500384615384618,0.200428076923077,0.1687419230769231,0.18101923076923074,0.19759192307692314,0.19556,0.19663653846153853,0.23515076923076925,0.27665115384615385,0.20669153846153845,0.07660961538461539,0.05367919999999999,0.06081115384615385,0.06008153846153846,0.051653846153846154,0.046423076923076935,0.04269576923076923,0.038317307692307685,0.042813846153846154,0.057266538461538445,0.06710384615384614,0.07572615384615385,0.08417923076923077,0.09373000000000002,0.10795,0.11333653846153845,0.10498461538461537,0.07510653846153846,0.024488076923076914,-0.013224999999999999,-0.029135,-0.03733884615384615,-0.04714653846153846,-0.052287307692307675,-0.054106538461538456,-0.05443692307692309,-0.05468307692307694,-0.05433884615384616,-0.05329320000000001,-0.0527353846153846,-0.053465769230769226,-0.05642461538461537,-0.06012692307692307,-0.0655876923076923,-0.07309692307692309,-0.07871961538461539,-0.08420807692307693,-0.08471538461538465,-0.08400076923076924,-0.08403461538461536,-0.08467038461538462,-0.08474799999999999,-0.08391346153846155,-0.08276115384615387,-0.08192615384615384,-0.08142192307692309,-0.08123880000000001
1525,30,15,ベイスギ,133.3333333,0.29470040000000003,0.23556461538461534,0.22592346153846152,0.21153307692307688,0.19744038461538466,0.1656842307692308,0.17809807692307694,0.19432884615384616,0.19184615384615383,0.19250153846153845,0.22984423076923077,0.27091,0.20198038461538464,0.07368769230769232,0.0515504,0.05852653846153848,0.05788269230769231,0.04965230769230769,0.044263461538461536,0.040738461538461536,0.03615076923076922,0.04079461538461539,0.054864230769230776,0.06481192307692306,0.0732753846153846,0.08141076923076922,0.09067653846153848,0.10491520000000003,0.11017653846153845,0.10188076923076922,0.07198692307692309,0.022065384615384615,-0.015375,-0.031200000000000002,-0.03912076923076923,-0.04884999999999999,-0.054088076923076926,-0.05574384615384616,-0.055900384615384616,-0.05614153846153847,-0.05577230769230769,-0.05479319999999999,-0.05411653846153845,-0.054834230769230774,-0.05789615384615385,-0.06175730769230769,-0.06707346153846155,-0.07450461538461539,-0.08003346153846154,-0.08538615384615385,-0.08594576923076923,-0.08519730769230768,-0.08536423076923076,-0.08584846153846154,-0.08608039999999999,-0.08519846153846156,-0.08411384615384614,-0.08321615384615386,-0.08251923076923075,-0.0822808
1526,31,15,ベイスギ,129.0780142,0.29061799999999993,0.23231499999999997,0.22284230769230773,0.20849884615384617,0.19440038461538464,0.16278692307692305,0.1752746153846154,0.19119115384615382,0.18827576923076922,0.18830769230769231,0.22475269230769232,0.26513000000000003,0.19739461538461536,0.07081653846153844,0.0495096,0.05631307692307693,0.05574307692307693,0.0475976923076923,0.04236807692307693,0.038865384615384614,0.03408615384615385,0.03882192307692308,0.05264115384615384,0.06257192307692308,0.07090961538461539,0.07877923076923077,0.08757961538461537,0.1020364,0.10703999999999997,0.0989992307692308,0.06894692307692309,0.019649615384615387,-0.017427692307692307,-0.033049230769230775,-0.04099653846153846,-0.050414999999999995,-0.05571730769230769,-0.057417307692307684,-0.05727038461538462,-0.05753000000000001,-0.057145384615384605,-0.0561888,-0.05552384615384615,-0.05620076923076923,-0.05925692307692307,-0.06324346153846155,-0.06858269230769229,-0.07590923076923074,-0.08136576923076921,-0.0866926923076923,-0.08713576923076924,-0.0864553846153846,-0.08661692307692308,-0.08711269230769231,-0.0874732,-0.0866076923076923,-0.08555807692307692,-0.08453615384615384,-0.08394076923076922,-0.0835712
1527,32,15,ベイスギ,126.2411348,0.2868952000000001,0.22957230769230763,0.21953807692307695,0.2056746153846154,0.19153307692307694,0.15996615384615384,0.1726815384615384,0.18813076923076924,0.1849307692307692,0.18410461538461542,0.21987269230769232,0.25959038461538464,0.19265769230769234,0.06797538461538462,0.047492,0.05422307692307693,0.05363846153846155,0.045601923076923075,0.040549615384615385,0.036976923076923074,0.03209653846153846,0.03687307692307693,0.05046346153846155,0.06037999999999999,0.06856346153846152,0.07624076923076922,0.0846123076923077,0.0989688,0.10397807692307692,0.09611076923076922,0.06612192307692308,0.017084615384615382,-0.019287692307692308,-0.034886153846153845,-0.04297846153846155,-0.05182461538461537,-0.05727038461538461,-0.059072692307692305,-0.05872653846153846,-0.05887807692307692,-0.05857423076923077,-0.057545200000000005,-0.05693230769230769,-0.057536153846153855,-0.06065653846153846,-0.06456076923076923,-0.070145,-0.07729115384615384,-0.08271346153846157,-0.08794076923076923,-0.08834500000000003,-0.08761730769230767,-0.08779884615384616,-0.08837076923076922,-0.08866160000000001,-0.08798846153846153,-0.08683769230769232,-0.08589423076923075,-0.08509115384615386,-0.0847272
1528,33,15,ベイスギ,122.6950355,0.283336,0.22592653846153848,0.2164711538461539,0.20297653846153837,0.18868000000000001,0.15707269230769233,0.1701726923076923,0.18514538461538463,0.1817576923076923,0.17996576923076926,0.2152853846153846,0.2543384615384615,0.18790653846153843,0.06533576923076924,0.0453872,0.05225538461538463,0.05157961538461537,0.043672692307692315,0.03868461538461539,0.03512076923076923,0.03028346153846154,0.03494000000000001,0.04835653846153846,0.05821307692307693,0.0661873076923077,0.07387692307692306,0.08176346153846153,0.09585559999999997,0.10109692307692311,0.09319653846153847,0.06334538461538462,0.014645,-0.021007692307692314,-0.03672653846153846,-0.04474769230769231,-0.053450384615384615,-0.058716538461538466,-0.06057846153846153,-0.06027192307692308,-0.06018307692307693,-0.059909615384615394,-0.05880920000000001,-0.05830807692307691,-0.05888269230769229,-0.06204692307692309,-0.06594307692307691,-0.07157807692307692,-0.07866923076923074,-0.08400576923076922,-0.0892169230769231,-0.08956038461538464,-0.08871846153846154,-0.08898423076923076,-0.08943923076923078,-0.08980959999999999,-0.08919961538461536,-0.08813576923076923,-0.08717076923076922,-0.08632961538461537,-0.08589640000000001
1529,34,15,ベイスギ,119.1489362,0.2781728,0.2220392307692308,0.21323461538461544,0.20013923076923076,0.1857173076923077,0.15391153846153843,0.16736807692307695,0.18209153846153844,0.17855461538461537,0.175625,0.21061769230769237,0.24895461538461536,0.18291423076923077,0.06252846153846153,0.043016000000000006,0.050285384615384614,0.04949846153846153,0.04176307692307691,0.03666153846153846,0.03320038461538461,0.028379230769230768,0.0329526923076923,0.046263846153846155,0.055956923076923064,0.0637423076923077,0.07144807692307692,0.07871038461538463,0.0927876,0.09794153846153845,0.090255,0.06061076923076924,0.012226538461538459,-0.02280076923076923,-0.03850307692307691,-0.046402692307692305,-0.055160384615384625,-0.06006500000000002,-0.06208384615384616,-0.061780000000000015,-0.061579999999999996,-0.06119230769230769,-0.060022,-0.05954115384615385,-0.06017730769230768,-0.0632126923076923,-0.0673303846153846,-0.07273192307692307,-0.07998000000000001,-0.085255,-0.09034269230769229,-0.09067384615384616,-0.08980884615384614,-0.08980692307692308,-0.0904269230769231,-0.09100560000000002,-0.09013576923076923,-0.08939461538461538,-0.08842730769230768,-0.08750192307692309,-0.08700480000000001
1530,35,15,ベイスギ,115.6028369,0.27681360000000005,0.21923384615384608,0.21045384615384619,0.19769192307692307,0.18307846153846155,0.15137615384615385,0.16454846153846156,0.17918307692307694,0.17552692307692308,0.17153615384615384,0.2059907692307692,0.24372653846153852,0.17835000000000004,0.05975538461538463,0.040731199999999995,0.04829846153846155,0.047521538461538455,0.03980576923076922,0.034748461538461534,0.03135961538461539,0.026524615384615386,0.030955769230769228,0.04426461538461539,0.053731538461538456,0.06142076923076923,0.06898076923076925,0.07584038461538462,0.0898792,0.09465115384615386,0.08740615384615386,0.05780999999999999,0.009828076923076922,-0.02467923076923077,-0.04005423076923076,-0.048268461538461545,-0.05686076923076923,-0.06150192307692308,-0.06350153846153844,-0.06322423076923075,-0.06317038461538461,-0.06256307692307693,-0.061472799999999994,-0.06079961538461539,-0.061618461538461525,-0.064555,-0.06876,-0.07419538461538461,-0.081365,-0.08669615384615384,-0.09167269230769232,-0.09200499999999999,-0.09113307692307691,-0.09108961538461541,-0.09158692307692308,-0.09208999999999999,-0.09155192307692311,-0.09061692307692308,-0.08993346153846152,-0.08907076923076926,-0.08824639999999997
1531,36,15,ベイスギ,112.7659574,0.27144,0.215195,0.20734576923076925,0.1947938461538462,0.1802380769230769,0.14861576923076922,0.16151115384615386,0.1762923076923077,0.17230730769230768,0.16768576923076925,0.20114384615384615,0.2383980769230769,0.1737403846153846,0.05677115384615384,0.03864480000000001,0.04611576923076924,0.045633461538461546,0.03772538461538461,0.03282423076923077,0.029446538461538458,0.024689230769230772,0.02900807692307692,0.04215230769230768,0.05156692307692307,0.059020769230769224,0.0664219230769231,0.07312307692307693,0.08683439999999999,0.09134346153846155,0.08453461538461539,0.05493538461538462,0.007642692307692308,-0.026614230769230772,-0.04151923076923077,-0.049947307692307694,-0.058530000000000006,-0.06306769230769231,-0.06483500000000002,-0.06460884615384616,-0.0645076923076923,-0.06376461538461538,-0.06289240000000001,-0.061997692307692295,-0.06286076923076923,-0.06589615384615383,-0.06982846153846155,-0.0755346153846154,-0.08253307692307692,-0.0879323076923077,-0.09286653846153846,-0.09299846153846156,-0.09217692307692307,-0.09217538461538462,-0.09253923076923078,-0.09296360000000004,-0.09257769230769232,-0.09170076923076925,-0.09100076923076925,-0.09013115384615385,-0.089586
1532,37,15,ベイスギ,109.2198582,0.2669604,0.2123069230769231,0.20441846153846155,0.19188461538461538,0.17735384615384614,0.1460923076923077,0.1584003846153846,0.17357923076923074,0.16878192307692308,0.16392769230769233,0.1964346153846154,0.23310923076923087,0.16896846153846154,0.05374423076923077,0.0366572,0.043830769230769236,0.04364846153846154,0.03581576923076924,0.030824615384615388,0.027506538461538457,0.022741923076923076,0.027159615384615397,0.04003846153846154,0.049453846153846154,0.05655538461538463,0.06397576923076925,0.07057115384615385,0.083634,0.08821961538461538,0.08136538461538462,0.05215538461538462,0.005473846153846154,-0.02848846153846154,-0.04315384615384616,-0.05138846153846155,-0.06024115384615384,-0.06459076923076924,-0.0662430769230769,-0.06611153846153847,-0.06583653846153846,-0.06512961538461538,-0.06415440000000001,-0.06330653846153846,-0.06404346153846152,-0.06720807692307693,-0.07110192307692309,-0.07679961538461538,-0.08371961538461539,-0.08902692307692309,-0.09413230769230771,-0.09417153846153846,-0.09323346153846152,-0.0931823076923077,-0.09367961538461539,-0.0939392,-0.09339115384615387,-0.09285076923076925,-0.09204923076923074,-0.0912903846153846,-0.09078600000000003
