sample number,time,species number,樹種,含水率,4000-5000,5000-6000,6000-7000,7000-8000,8000-9000,9000-10000
1491,137,14,ヒノキ,2.912621359,0.12788084942084937,0.028151235521235524,0.011959459459459462,-0.07359903846153845,-0.10231196911196908,-0.12681267441860467
1492,138,14,ヒノキ,2.912621359,0.1274885714285714,0.02733081081081081,0.01152528957528957,-0.07386899999999999,-0.10230185328185327,-0.1266477519379845
1493,139,14,ヒノキ,1.941747573,0.12609640926640928,0.026059111969111953,0.010589768339768357,-0.0744131923076923,-0.10250629343629343,-0.12657155038759704
1494,140,14,ヒノキ,1.941747573,0.12606123552123552,0.0248769498069498,0.009780888030888031,-0.07507219230769228,-0.10293861003861,-0.12681686046511634
1495,141,14,ヒノキ,0.970873786,0.1266277606177606,0.02539212355212355,0.010405482625482625,-0.07496219230769234,-0.10272980694980689,-0.12653934108527137
1496,1,15,ベイスギ,298.5815603,0.9483766023166023,0.8142332432432429,0.7880423938223935,0.5488582692307691,0.4017591119691122,0.3304980620155044
1497,2,15,ベイスギ,288.6524823,0.773697799227799,0.6707652509652513,0.6529184555984555,0.4738803846153847,0.36166563706563704,0.3007712403100775
1498,3,15,ベイスギ,280.8510638,0.6295367567567575,0.5453489575289578,0.5302902316602318,0.39774223076923076,0.31138459459459444,0.26035608527131815
1499,4,15,ベイスギ,273.0496454,0.5820768725868727,0.5025373359073361,0.48575922779922776,0.3658646923076924,0.2877513899613899,0.2407014728682172
1500,5,15,ベイスギ,265.9574468,0.5446322393822397,0.4668824324324322,0.447535521235521,0.33584703846153824,0.26394760617760626,0.2201941085271318
1501,6,15,ベイスギ,258.8652482,0.48734509652509667,0.4094908108108109,0.38542953667953656,0.28254619230769257,0.21894339768339766,0.18036736434108527
1502,7,15,ベイスギ,251.0638298,0.43111289575289585,0.35380069498069505,0.326297799227799,0.23171538461538466,0.17552111969111958,0.14126290697674418
1503,8,15,ベイスギ,244.6808511,0.3746386486486485,0.29584444015444017,0.2652734749034748,0.17671488461538465,0.12735297297297293,0.09734616279069762
1504,9,15,ベイスギ,237.5886525,0.32949694980694977,0.24872714285714295,0.21549444015444016,0.13056130769230773,0.08652621621621623,0.059940310077519404
1505,10,15,ベイスギ,231.2056738,0.3008006563706563,0.21660181467181464,0.18183583011583024,0.09727949999999999,0.056171891891891944,0.03174841085271319
1506,11,15,ベイスギ,224.822695,0.28468123552123553,0.19675575289575298,0.16098424710424702,0.07457138461538461,0.03452386100386101,0.011287480620155036
1507,12,15,ベイスギ,217.7304965,0.2746825482625483,0.1833324324324325,0.1469184555984555,0.057228884615384584,0.017313667953667962,-0.005007209302325585
1508,13,15,ベイスギ,212.0567376,0.26700498069498063,0.17237478764478759,0.1354467953667954,0.0426555,0.0027521235521235535,-0.018861744186046504
1509,14,15,ベイスギ,205.6737589,0.25977254826254814,0.16237818532818532,0.12522378378378377,0.029954653846153853,-0.009614555984555991,-0.030481317829457386
1510,15,15,ベイスギ,199.2907801,0.2548647876447875,0.15557447876447883,0.11841915057915056,0.02069192307692307,-0.01894972972972974,-0.03931604651162793
1511,16,15,ベイスギ,194.3262411,0.25075725868725873,0.1504589189189189,0.11344853281853284,0.013766346153846155,-0.026087915057915093,-0.04620174418604645
1512,17,15,ベイスギ,188.6524823,0.24749876447876443,0.1462283011583011,0.10937988416988415,0.008006423076923081,-0.032179150579150585,-0.05215038759689923
1513,18,15,ベイスギ,183.6879433,0.243905250965251,0.14244899613899617,0.10599127413127413,0.0034178076923076874,-0.03692115830115831,-0.056714031007751964
1514,19,15,ベイスギ,178.7234043,0.24031351351351354,0.13883154440154438,0.1027762162162162,-0.000345846153846152,-0.04071007722007721,-0.06042585271317829
1515,20,15,ベイスギ,173.7588652,0.23693169884169882,0.13554891891891893,0.09990633204633202,-0.0036219230769230916,-0.0439881467181467,-0.06356224806201548
1516,21,15,ベイスギ,169.5035461,0.2348629343629343,0.13294069498069497,0.09756088803088804,-0.006575500000000006,-0.04717231660231659,-0.06690453488372093
1517,22,15,ベイスギ,164.5390071,0.2322532818532817,0.13033903474903474,0.09510490347490341,-0.009416461538461533,-0.05017725868725868,-0.0701062403100775
1518,23,15,ベイスギ,160.2836879,0.22923583011583018,0.1276512741312741,0.09265077220077221,-0.011982692307692324,-0.05269424710424706,-0.07270034883720927
1519,24,15,ベイスギ,156.0283688,0.22683459459459454,0.1250937837837838,0.09033355212355208,-0.01426653846153847,-0.05487119691119689,-0.0749324418604651
1520,25,15,ベイスギ,151.7730496,0.22404729729729725,0.12239250965250964,0.08793725868725862,-0.01651642307692309,-0.05693254826254825,-0.07709426356589145
1521,26,15,ベイスギ,148.2269504,0.22061559845559842,0.11962841698841696,0.08551644787644788,-0.01853115384615385,-0.058527683397683404,-0.07865895348837211
1522,27,15,ベイスギ,143.2624113,0.21796918918918926,0.11684571428571427,0.08313752895752896,-0.020537230769230756,-0.0601731274131274,-0.08029817829457368
1523,28,15,ベイスギ,140.4255319,0.21480486486486494,0.11405069498069498,0.08075776061776065,-0.02244703846153844,-0.061706602316602355,-0.08181143410852712
1524,29,15,ベイスギ,136.8794326,0.2122492664092664,0.11126625482625482,0.07842725868725864,-0.024276461538461525,-0.06323795366795369,-0.0833457751937984
1525,30,15,ベイスギ,133.3333333,0.20843027027027036,0.10812119691119691,0.0757836293436294,-0.026236730769230766,-0.06465467181467181,-0.08457953488372094
1526,31,15,ベイスギ,129.0780142,0.20512223938223925,0.10506274131274128,0.07323575289575286,-0.028122692307692352,-0.06604888030888034,-0.08590372093023252
1527,32,15,ベイスギ,126.2411348,0.20197610038610023,0.10206772200772202,0.07072007722007716,-0.029971807692307652,-0.06742756756756758,-0.08713662790697678
1528,33,15,ベイスギ,122.6950355,0.19882540540540536,0.09916347490347492,0.068270888030888,-0.0317691923076923,-0.0687752895752896,-0.0883280620155039
1529,34,15,ベイスギ,119.1489362,0.19536691119691113,0.09614833976833977,0.06573972972972973,-0.03355384615384614,-0.07001698841698839,-0.08942186046511631
1530,35,15,ベイスギ,115.6028369,0.19262042471042481,0.09323069498069503,0.0632631274131274,-0.035362269230769246,-0.07140803088803087,-0.09073678294573646
1531,36,15,ベイスギ,112.7659574,0.18922629343629355,0.09024281853281853,0.06076922779922783,-0.03710519230769226,-0.07264818532818529,-0.09178895348837202
1532,37,15,ベイスギ,109.2198582,0.18605942084942098,0.0872485714285714,0.058273976833976816,-0.03884246153846156,-0.07389972972972975,-0.09286120155038767
1533,38,15,ベイスギ,106.3829787,0.18336988416988415,0.08458760617760616,0.05600918918918919,-0.04040769230769233,-0.07506335907335908,-0.09390511627906972
1534,39,15,ベイスギ,102.8368794,0.18006880308880305,0.08186138996138996,0.05364918918918917,-0.042060653846153866,-0.07625548262548258,-0.09492100775193799
1535,40,15,ベイスギ,100.7092199,0.17756610038610043,0.07915729729729726,0.05136559845559849,-0.043665653846153854,-0.07742428571428575,-0.09597651162790696
1536,41,15,ベイスギ,97.16312057,0.17454258687258697,0.07665490347490349,0.04925610038610041,-0.045149807692307704,-0.07848115830115826,-0.0968340310077519
1537,42,15,ベイスギ,94.32624113,0.17161138996139008,0.07403490347490348,0.04700942084942089,-0.046723576923076895,-0.07960563706563713,-0.09774833333333338
1538,43,15,ベイスギ,91.4893617,0.16913679536679546,0.07152745173745173,0.04483656370656373,-0.048268846153846134,-0.08081667953667951,-0.09887375968992251
1539,44,15,ベイスギ,88.65248227,0.16652135135135132,0.06908088803088801,0.04273521235521237,-0.049735153846153825,-0.08190745173745173,-0.09979639534883725
1540,45,15,ベイスギ,86.5248227,0.16372629343629358,0.06662509652509654,0.040639498069498056,-0.051213961538461535,-0.08305119691119692,-0.10073507751937978
1541,46,15,ベイスギ,82.26950355,0.16098166023166033,0.06422694980694979,0.038584517374517346,-0.0526646538461539,-0.08413277992277991,-0.1015813565891472
1542,47,15,ベイスギ,80.85106383,0.158733474903475,0.06217787644787644,0.036839382239382254,-0.05384803846153841,-0.08502065637065635,-0.10226484496124034
1543,48,15,ベイスギ,78.0141844,0.1559757915057915,0.0598938223938224,0.03487297297297294,-0.05519126923076923,-0.086028416988417,-0.10312782945736437
1544,49,15,ベイスギ,75.88652482,0.15368888030888025,0.057626023166023166,0.032888494208494226,-0.05660415384615387,-0.08719563706563711,-0.1041318217054264
1545,50,15,ベイスギ,73.75886525,0.15076007722007728,0.05522088803088802,0.030814092664092678,-0.05808307692307695,-0.08832949806949805,-0.10510310077519378
1546,51,15,ベイスギ,70.21276596,0.1481874517374517,0.05296741312741313,0.028880193050193036,-0.05944557692307693,-0.08933772200772201,-0.10590488372093024
1547,52,15,ベイスギ,68.08510638,0.14555254826254838,0.05061853281853281,0.02688235521235523,-0.060867346153846195,-0.0904367953667954,-0.10682829457364344
1548,53,15,ベイスギ,65.95744681,0.14249027027027025,0.048260694980694976,0.024888610038610037,-0.0622308846153846,-0.09142277992277993,-0.1075354651162791
1549,54,15,ベイスギ,63.82978723,0.13981725868725883,0.04589756756756757,0.022886679536679555,-0.06360430769230763,-0.09244845559845548,-0.10837697674418603
1550,55,15,ベイスギ,60.9929078,0.13732540540540544,0.04353953667953668,0.020895366795366823,-0.06504815384615385,-0.09365868725868728,-0.10945445736434099
1551,56,15,ベイスギ,58.15602837,0.13413540540540547,0.0411361776061776,0.018897528957528956,-0.06638996153846151,-0.09458247104247107,-0.11005534883720934
1552,57,15,ベイスギ,56.73758865,0.13153795366795357,0.03862281853281852,0.016791196911196907,-0.06780023076923077,-0.09565861003860994,-0.11093038759689919
1553,58,15,ベイスギ,54.60992908,0.12834903474903483,0.036179806949806936,0.014828764478764482,-0.06900738461538461,-0.09642486486486489,-0.11136682170542635
1554,59,15,ベイスギ,52.4822695,0.12463065637065639,0.03347791505791505,0.012622818532818538,-0.07038515384615382,-0.09729054054054054,-0.11183980620155042
1555,60,15,ベイスギ,50.35460993,0.12158463320463318,0.030540926640926645,0.01023011583011584,-0.07186007692307696,-0.09816899613899616,-0.11210182170542633
1556,61,15,ベイスギ,48.22695035,0.12046239382239383,0.028221930501930493,0.008474285714285724,-0.0727807307692308,-0.09844243243243242,-0.11137569767441866
1557,62,15,ベイスギ,46.09929078,0.12001316602316603,0.025768185328185332,0.0065698841698841656,-0.07377361538461541,-0.0986458687258687,-0.11024554263565889
1558,63,15,ベイスギ,44.68085106,0.12101945945945941,0.023297953667953668,0.004712548262548266,-0.07469323076923069,-0.09863888030888034,-0.10862263565891468
1559,64,15,ベイスギ,42.55319149,0.12357957528957528,0.020999498069498072,0.0030554826254826336,-0.07539884615384611,-0.09830725868725865,-0.10648236434108532
1560,65,15,ベイスギ,40.42553191,0.12602131274131267,0.019173243243243238,0.0017889189189189225,-0.07594165384615385,-0.09786644787644784,-0.10433844961240304
1561,66,15,ベイスギ,38.29787234,0.1305193436293436,0.017236756756756757,0.0002566409266409262,-0.07692876923076919,-0.09805694980694978,-0.10290976744186045
1562,67,15,ベイスギ,36.87943262,0.13674451737451745,0.01531602316602316,-0.001251196911196914,-0.07793353846153848,-0.0982357915057915,-0.10135333333333335
1563,68,15,ベイスギ,34.75177305,0.14553135135135128,0.013391312741312741,-0.0027057142857142835,-0.07882111538461542,-0.09817737451737445,-0.09936298449612403
1564,69,15,ベイスギ,33.33333333,0.15519308880308877,0.01161416988416988,-0.004010193050193049,-0.07948061538461534,-0.09770969111969101,-0.09679135658914723
1565,70,15,ベイスギ,31.91489362,0.1626035907335908,0.010004710424710427,-0.005162239382239383,-0.07998973076923077,-0.09709011583011577,-0.09401379844961247
1566,71,15,ベイスギ,31.20567376,0.1678573359073359,0.008371698841698846,-0.0062712741312741325,-0.0804234615384615,-0.0963031274131274,-0.09083383720930235
1567,72,15,ベイスギ,29.78723404,0.17154432432432432,0.006616100386100382,-0.007442509652509652,-0.08076707692307701,-0.09521888030888036,-0.08705197674418606
1568,73,15,ベイスギ,28.36879433,0.17412876447876435,0.004941274131274137,-0.008512818532818534,-0.08104357692307691,-0.09409629343629339,-0.08304984496124035
1569,74,15,ベイスギ,26.95035461,0.17525764478764483,0.003308416988416987,-0.009479691119691122,-0.08126615384615384,-0.09286602316602321,-0.07896317829457364
1570,75,15,ベイスギ,25.53191489,0.17535899613899625,0.0013415830115830198,-0.010750308880308874,-0.08142676923076923,-0.09111096525096525,-0.07326267441860466
1571,76,15,ベイスギ,24.82269504,0.17405084942084945,-0.0008350579150578977,-0.012132857142857138,-0.08148288461538461,-0.08894212355212362,-0.06622837209302322
1572,77,15,ベイスギ,24.11347518,0.1723271814671815,-0.002892123552123526,-0.013433861003861004,-0.08143884615384621,-0.08668745173745172,-0.05915364341085268
1573,78,15,ベイスギ,23.40425532,0.16990436293436295,-0.004647760617760616,-0.014513552123552126,-0.08130888461538456,-0.08463949806949807,-0.052786279069767454
1574,79,15,ベイスギ,22.69503546,0.16804544401544408,-0.0061849034749034875,-0.015444980694980693,-0.08122499999999995,-0.08294640926640924,-0.04742248062015503
1575,80,15,ベイスギ,21.9858156,0.16671200772200775,-0.007309034749034749,-0.016105135135135135,-0.08113276923076918,-0.08165073359073358,-0.04345934108527129
1576,81,15,ベイスギ,21.27659574,0.164827722007722,-0.008209961389961383,-0.01660992277992279,-0.0810132692307693,-0.08052907335907339,-0.040093023255813924
1577,82,15,ベイスギ,20.56737589,0.1644216988416989,-0.008772741312741297,-0.016920810810810812,-0.08099273076923079,-0.07991088803088803,-0.038174496124030996
1578,83,15,ベイスギ,19.85815603,0.16341833976833983,-0.009357297297297302,-0.017256756756756753,-0.08093134615384621,-0.07919640926640925,-0.03612403100775191
1579,84,15,ベイスギ,19.85815603,0.1628688803088802,-0.00980362934362935,-0.01747888030888031,-0.08086469230769232,-0.07862142857142855,-0.034463992248062014
1580,85,15,ベイスギ,19.14893617,0.16232034749034746,-0.010200733590733601,-0.01769436293436294,-0.0807951153846154,-0.07808822393822394,-0.033035387596899224
1581,86,15,ベイスギ,18.43971631,0.16205833976833978,-0.010538030888030889,-0.017867297297297288,-0.08077350000000005,-0.07768903474903474,-0.03188255813953488
1582,87,15,ベイスギ,18.43971631,0.1617117374517374,-0.010786872586872606,-0.01799084942084943,-0.08072057692307685,-0.0773764478764479,-0.031044651162790704
1583,88,15,ベイスギ,17.73049645,0.16164509652509654,-0.011009536679536669,-0.01810552123552123,-0.08070696153846153,-0.07712532818532819,-0.03035806201550388
1584,89,15,ベイスギ,17.73049645,0.16137374517374517,-0.01118208494208495,-0.018195173745173744,-0.08069753846153849,-0.07694320463320468,-0.029831395348837202
1585,90,15,ベイスギ,17.73049645,0.1611962934362935,-0.011330965250965249,-0.018280888030888023,-0.08071488461538462,-0.07680239382239382,-0.029492364341085257
1586,91,15,ベイスギ,17.0212766,0.1610877220077219,-0.011457065637065627,-0.018349150579150576,-0.08071653846153845,-0.07666864864864864,-0.028999961240310075
1587,92,15,ベイスギ,17.0212766,0.16124486486486486,-0.011585637065637066,-0.018392741312741313,-0.0806885384615385,-0.07648042471042474,-0.028515465116279077
1588,93,15,ベイスギ,17.0212766,0.16104884169884182,-0.011722393822393823,-0.018484710424710428,-0.08072369230769234,-0.07639289575289573,-0.028202054263565885
1589,94,15,ベイスギ,17.0212766,0.16099694980694976,-0.011752432432432446,-0.018499266409266406,-0.08072557692307694,-0.07637988416988416,-0.028218488372093026
1590,95,15,ベイスギ,16.31205674,0.16108355212355213,-0.011722471042471058,-0.01847428571428572,-0.08073423076923075,-0.07642247104247103,-0.02828445736434108
1591,96,15,ベイスギ,16.31205674,0.1610789189189189,-0.01176849420849421,-0.018498455598455595,-0.0806907307692308,-0.07628428571428576,-0.027983798449612404
1592,97,15,ベイスギ,16.31205674,0.1608424324324325,-0.011853976833976824,-0.018558069498069492,-0.08066415384615379,-0.07618409266409265,-0.027698023255813945
1593,98,15,ベイスギ,15.60283688,0.161068223938224,-0.011840077220077221,-0.018502779922779926,-0.08046015384615385,-0.07583138996138995,-0.027076666666666662
1594,99,15,ベイスギ,15.60283688,0.1606917760617761,-0.011736679536679522,-0.018296988416988416,-0.08002515384615387,-0.07524042471042468,-0.02612910852713178
1595,100,15,ベイスギ,15.60283688,0.16047513513513517,-0.011971814671814667,-0.01820814671814673,-0.07950288461538461,-0.07415401544401541,-0.02385949612403101
1596,101,15,ベイスギ,15.60283688,0.16034895752895756,-0.012084440154440148,-0.018001119691119696,-0.07891353846153853,-0.07299254826254824,-0.021752054263565888
1597,102,15,ベイスギ,15.60283688,0.16026474903474908,-0.01233957528957529,-0.01815463320463321,-0.07899176923076924,-0.07283173745173745,-0.021074961240310077
1598,103,15,ベイスギ,14.89361702,0.15943505791505796,-0.012755405405405408,-0.018445328185328184,-0.07918107692307698,-0.07274837837837834,-0.02033771317829458
1599,104,15,ベイスギ,15.60283688,0.1592548648648649,-0.013132895752895741,-0.018721505791505787,-0.07936211538461538,-0.0726632046332046,-0.019729224806201553
1600,105,15,ベイスギ,14.89361702,0.1590173745173745,-0.013530617760617779,-0.018988378378378377,-0.0794653846153846,-0.07235297297297298,-0.018605271317829464
1601,106,15,ベイスギ,14.89361702,0.15854054054054054,-0.013972046332046347,-0.019224942084942093,-0.07949142307692313,-0.07191613899613898,-0.0172015503875969
1602,107,15,ベイスギ,14.18439716,0.15792386100386097,-0.014285019305019303,-0.019375984555984563,-0.07948326923076927,-0.0715799227799228,-0.016180581395348836
1603,108,15,ベイスギ,14.18439716,0.15800193050193054,-0.014577567567567593,-0.01951710424710425,-0.0794602307692308,-0.07115544401544403,-0.015046705426356591
1604,109,15,ベイスギ,13.4751773,0.1576471428571428,-0.015057606177606174,-0.019749999999999997,-0.07943761538461538,-0.07064822393822395,-0.013429844961240311
1605,110,15,ベイスギ,13.4751773,0.1570410038610039,-0.015553011583011572,-0.020008030888030878,-0.0793945,-0.06999123552123544,-0.011598720930232563
1606,111,15,ベイスギ,12.76595745,0.15727339768339765,-0.015502895752895773,-0.019989305019305022,-0.07944461538461546,-0.07011953667953671,-0.01185023255813954
1607,112,15,ベイスギ,12.76595745,0.1571860231660232,-0.01555081081081081,-0.019952779922779912,-0.0793521923076923,-0.06987177606177603,-0.01141093023255814
1608,1,16,米ヒバ,180.5429864,1.1298926640926632,0.9181813513513517,0.8362191891891896,0.5238974615384618,0.3548688030888031,0.27941364341085295
1609,2,16,米ヒバ,173.3031674,1.0165257142857147,0.8272804247104241,0.7594491891891887,0.4843407692307689,0.3371413899613899,0.267278488372093
1610,3,16,米ヒバ,167.8733032,0.8645174903474905,0.7052947104247101,0.6502962548262552,0.4270120000000001,0.305915945945946,0.2438178294573644
1611,4,16,米ヒバ,161.5384615,0.7390172586872584,0.5961694594594594,0.5457777220077222,0.36313892307692297,0.26447988416988444,0.21061034883720925
1612,5,16,米ヒバ,156.561086,0.6596171042471041,0.5205898455598453,0.46918011583011576,0.305334153846154,0.21998166023166024,0.17267748062015498
1613,6,16,米ヒバ,152.0361991,0.5986876061776065,0.46183216216216205,0.40980988416988445,0.25704053846153846,0.18069142857142856,0.13804158914728681
1614,7,16,米ヒバ,146.6063348,0.555620115830116,0.4184179150579149,0.3652854054054056,0.21790826923076928,0.14749683397683402,0.10794604651162797
1615,8,16,米ヒバ,142.081448,0.5146001544401543,0.3752992277992278,0.32148799227799224,0.17759492307692307,0.11264027027027029,0.07605488372093025
1616,9,16,米ヒバ,137.1040724,0.48994019305019304,0.3472411196911194,0.2928381853281855,0.1479908846153846,0.08592872586872591,0.05123976744186043
1617,10,16,米ヒバ,132.1266968,0.47161428571428554,0.32632671814671815,0.2722678764478766,0.1275080384615385,0.06795799227799232,0.034673565891472885
1618,11,16,米ヒバ,127.1493213,0.4579745173745172,0.31173710424710416,0.258274054054054,0.1131588461538462,0.05510316602316602,0.022665697674418617
1619,12,16,米ヒバ,123.0769231,0.4479184555984557,0.30131756756756767,0.24846544401544404,0.1032299230769231,0.0466396138996139,0.014908410852713183
1620,13,16,米ヒバ,118.5520362,0.4419951737451739,0.2943375675675675,0.24204034749034756,0.09636499999999994,0.040443552123552114,0.008942286821705416
1621,14,16,米ヒバ,114.479638,0.43738471042471044,0.2896226640926641,0.23823710424710412,0.09237176923076913,0.03673972972972971,0.005113488372093024
1622,15,16,米ヒバ,110.8597285,0.4339190733590732,0.28617019305019314,0.23529644787644785,0.0892938846153846,0.03374096525096525,0.0017452713178294568
1623,16,16,米ヒバ,106.7873303,0.43134220077220087,0.2827659073359073,0.23235849420849414,0.08644634615384617,0.031054594594594597,-0.0011787984496124046
1624,17,16,米ヒバ,103.6199095,0.42731111969111946,0.27898428571428563,0.22919285714285711,0.08383326923076927,0.028861003861003865,-0.003509612403100775
1625,18,16,米ヒバ,100.0,0.42284455598455595,0.2749242857142857,0.22590135135135148,0.08140546153846155,0.027045289575289566,-0.0053394186046511576
1626,19,16,米ヒバ,96.83257919,0.41853355212355203,0.2706758301158301,0.22243324324324334,0.07909607692307698,0.0254196138996139,-0.006866472868217055
1627,20,16,米ヒバ,93.21266968,0.4137501544401541,0.26614818532818535,0.2186888030888031,0.07651457692307691,0.023535057915057916,-0.008614844961240308
1628,21,16,米ヒバ,90.04524887,0.4076750579150579,0.261015135135135,0.21444150579150573,0.0736963076923077,0.021633397683397684,-0.010255193798449616
1629,22,16,米ヒバ,87.78280543,0.4028842857142857,0.2560137065637065,0.21031752895752906,0.07087888461538461,0.019620733590733592,-0.01210763565891473
1630,23,16,米ヒバ,84.61538462,0.3970233204633204,0.2505261003861005,0.2056940540540543,0.06765084615384616,0.017283088803088802,-0.014135697674418614
1631,24,16,米ヒバ,81.90045249,0.3920437451737453,0.2453176833976833,0.20132548262548264,0.06465507692307693,0.015141158301158303,-0.0160034496124031
1632,25,16,米ヒバ,79.18552036,0.38600729729729744,0.23949482625482632,0.19639320463320473,0.06106230769230771,0.012456640926640925,-0.018283798449612382
1633,26,16,米ヒバ,76.47058824,0.3793370656370654,0.23347386100386092,0.1913326640926642,0.05728042307692305,0.009605444015444015,-0.02078899224806201
1634,27,16,米ヒバ,74.2081448,0.3733914285714286,0.22802316602316602,0.18680208494208506,0.0539188076923077,0.007189305019305017,-0.02276678294573644
1635,28,16,米ヒバ,71.49321267,0.3682277220077222,0.22268312741312749,0.1823483783783784,0.050641269230769226,0.004737220077220078,-0.024890697674418597
1636,29,16,米ヒバ,69.23076923,0.3631137451737452,0.21765467181467182,0.17812818532818517,0.04746184615384615,0.0022184169884169845,-0.027198953488372077
1637,30,16,米ヒバ,66.96832579,0.35774111969112,0.21282575289575295,0.1741247104247104,0.04448892307692306,-0.00010880308880308676,-0.02927058139534884
1638,31,16,米ヒバ,64.25339367,0.3530039382239383,0.20812223938223942,0.1702429343629344,0.04164630769230768,-0.00230498069498069,-0.03123174418604652
1639,32,16,米ヒバ,61.99095023,0.3484876447876446,0.20348123552123545,0.16642166023166027,0.03889607692307693,-0.004429420849420845,-0.033162015503875965
1640,33,16,米ヒバ,60.18099548,0.34278907335907344,0.19873220077220083,0.1625158301158301,0.0362191153846154,-0.006372123552123548,-0.03480220930232559
1641,34,16,米ヒバ,57.91855204,0.33739555984556013,0.19411077220077222,0.1587038610038611,0.03357553846153844,-0.008350308880308882,-0.036529147286821696
1642,35,16,米ヒバ,55.6561086,0.3325087258687261,0.1894865250965252,0.15484262548262556,0.03086119230769231,-0.010446332046332052,-0.03839042635658913
1643,36,16,米ヒバ,54.29864253,0.3276013127413126,0.18493397683397686,0.15105289575289574,0.028223076923076924,-0.012467722007721995,-0.04018294573643413
1644,37,16,米ヒバ,52.0361991,0.3217181467181467,0.18019559845559835,0.14711193050193044,0.02548157692307692,-0.014554324324324316,-0.041913565891472895
1645,38,16,米ヒバ,50.22624434,0.317387142857143,0.1755878378378379,0.14323034749034758,0.022720000000000008,-0.016812934362934365,-0.0440696899224806
1646,39,16,米ヒバ,48.41628959,0.31183918918918924,0.17091992277992282,0.13934181467181458,0.019999923076923085,-0.018901660231660237,-0.04585248062015504
1647,40,16,米ヒバ,46.15384615,0.30690474903474896,0.1662960231660231,0.13542281853281865,0.017209846153846155,-0.02118223938223938,-0.04792883720930229
1648,41,16,米ヒバ,44.3438914,0.3012464478764479,0.16153135135135144,0.13139544401544395,0.014349961538461534,-0.023479189189189183,-0.04998957364341087
1649,42,16,米ヒバ,42.98642534,0.2957857915057914,0.15680297297297302,0.127373861003861,0.011461576923076927,-0.025810231660231664,-0.05209736434108526
1650,43,16,米ヒバ,41.17647059,0.2906071428571429,0.1520865250965251,0.12335023166023164,0.00853576923076923,-0.028291351351351374,-0.05440720930232556
1651,44,16,米ヒバ,39.81900452,0.28508069498069505,0.14746544401544406,0.11940934362934362,0.005721846153846154,-0.030530579150579155,-0.05637906976744186
1652,45,16,米ヒバ,38.00904977,0.2797303088803087,0.14273185328185323,0.11535833976833984,0.0027835384615384723,-0.03298208494208495,-0.05864651162790695
1653,46,16,米ヒバ,36.65158371,0.27396810810810807,0.13801876447876443,0.11127521235521232,-0.00022207692307693092,-0.03554177606177608,-0.06101472868217058
1654,47,16,米ヒバ,35.29411765,0.2684947490347491,0.1333296525096526,0.10722084942084943,-0.0032075384615384487,-0.03807084942084943,-0.06337170542635662
1655,48,16,米ヒバ,33.93665158,0.2628681467181467,0.12878204633204626,0.1032644401544402,-0.006097615384615388,-0.04047741312741315,-0.06552852713178295
1656,49,16,米ヒバ,32.57918552,0.2570145945945946,0.12422138996139,0.09928003861003856,-0.009051230769230775,-0.04295525096525096,-0.0677984108527132
1657,50,16,米ヒバ,31.22171946,0.2513527413127413,0.11975189189189189,0.09532737451737452,-0.01195803846153847,-0.04544034749034749,-0.07009488372093026
1658,51,16,米ヒバ,29.86425339,0.24546984555984566,0.11506837837837836,0.0913165637065637,-0.014773961538461547,-0.047725328185328174,-0.07207616279069767
1659,52,16,米ヒバ,28.95927602,0.2394850965250965,0.11044285714285722,0.087417722007722,-0.017417384615384616,-0.049741235521235515,-0.07370058139534888
1660,53,16,米ヒバ,27.60180995,0.23328490347490352,0.10566104247104247,0.08337138996139001,-0.02022850000000001,-0.05192702702702703,-0.07551321705426364
1661,54,16,米ヒバ,26.69683258,0.2279128185328185,0.10141359073359067,0.07976934362934354,-0.022850076923076928,-0.05402988416988415,-0.0773725581395349
1662,55,16,米ヒバ,25.7918552,0.22230301158301163,0.09695980694980694,0.07597030888030884,-0.025727000000000003,-0.056432548262548274,-0.07961775193798448
1663,56,16,米ヒバ,24.88687783,0.21712876447876453,0.09283494208494208,0.07235189189189195,-0.028568384615384603,-0.05889637065637066,-0.08202689922480616
1664,57,16,米ヒバ,23.07692308,0.2121477992277993,0.08880444015444018,0.06880637065637066,-0.031370230769230796,-0.061348146718146694,-0.08436682170542636
1665,58,16,米ヒバ,23.07692308,0.2078501544401544,0.08552664092664096,0.06586463320463327,-0.03369711538461537,-0.06336301158301154,-0.08627151162790694
1666,59,16,米ヒバ,22.62443439,0.2034140540540541,0.08212428571428569,0.06279509652509646,-0.036096153846153875,-0.06549853281853282,-0.08828162790697673
1667,60,16,米ヒバ,21.71945701,0.19945992277992275,0.07919853281853279,0.060213204633204606,-0.03802649999999998,-0.06711335907335908,-0.08967488372093026
1668,61,16,米ヒバ,21.26696833,0.1956872200772201,0.07654791505791507,0.05772942084942088,-0.03997142307692305,-0.06887949806949809,-0.09130414728682165
1669,62,16,米ヒバ,20.81447964,0.19085444015444028,0.07328957528957526,0.054670733590733524,-0.042396538461538485,-0.07111146718146717,-0.09342131782945735
1670,63,16,米ヒバ,20.36199095,0.1855462548262549,0.0699325482625483,0.051613629343629355,-0.04478134615384614,-0.0731996911196911,-0.09534957364341083
1671,64,16,米ヒバ,19.90950226,0.18148953667953674,0.06671725868725865,0.048743706563706524,-0.047027038461538447,-0.0752651737451737,-0.09726251937984494
